Date,Port,Month,BDI,BDI_Inertia,Rain_Forecast,Wind_Forecast,Fog_Risk,Target_Delay
2021-06-04,Saldanha Bay,6,2438.0,2666.6,56.3,23.9,0.18,2.62
2021-06-04,Taboneo,6,2438.0,2666.6,113.8,15.0,0.0,16.91
2021-06-04,Kamsar,6,2438.0,2666.6,649.5,23.1,0.0,16.53
2021-06-04,Vancouver,6,2438.0,2666.6,84.6,14.1,0.02,8.4
2021-06-04,Zhangjiagang,6,2438.0,2666.6,172.8,22.9,0.16,8.75
2021-06-04,Nantong,6,2438.0,2666.6,235.4,18.6,0.15,8.27
2021-06-04,Nanjing,6,2438.0,2666.6,97.1,18.6,0.17,8.08
2021-06-04,Jiangyin,6,2438.0,2666.6,121.9,27.2,0.16,6.1
2021-06-04,Caofeidian,6,2438.0,2666.6,80.9,14.7,0.15,3.82
2021-06-04,Tianjin,6,2438.0,2666.6,127.0,11.5,0.14,3.67
2021-06-04,Jingtang,6,2438.0,2666.6,212.0,17.9,0.15,5.05
2021-06-04,Qinhuangdao,6,2438.0,2666.6,242.6,26.5,0.15,4.71
2021-06-04,Dalian,6,2438.0,2666.6,320.5,32.9,0.22,4.74
2021-06-04,Yingkou,6,2438.0,2666.6,27.9,24.8,0.14,2.89
2021-06-04,Qingdao,6,2438.0,2666.6,114.9,21.8,0.14,5.26
2021-06-04,Rizhao,6,2438.0,2666.6,70.4,30.3,0.14,3.97
2021-06-04,Lianyungang,6,2438.0,2666.6,96.2,12.8,0.14,4.14
2021-06-04,Ningbo,6,2438.0,2666.6,164.3,28.1,0.07,8.03
2021-06-04,Zhoushan,6,2438.0,2666.6,114.8,40.1,0.07,7.2
2021-06-04,Fangcheng,6,2438.0,2666.6,171.4,32.8,0.0,12.54
2021-06-04,Zhanjiang,6,2438.0,2666.6,384.7,20.4,0.06,17.74
2021-06-04,Guangzhou,6,2438.0,2666.6,518.1,11.8,0.0,17.47
2021-06-04,Krishnapatnam,6,2438.0,2666.6,171.9,33.2,0.0,17.27
2021-06-04,Mangalore,6,2438.0,2666.6,808.4,37.8,0.0,18.6
2021-06-04,Gwangyang,6,2438.0,2666.6,24.9,10.9,0.0,2.14
2021-06-04,Teluk Rubiah,6,2438.0,2666.6,129.9,18.9,0.0,4.52
2021-06-07,Ponta da Madeira,6,2428.0,2673.8,128.7,20.0,0.0,13.49
2021-06-07,Tubarao,6,2428.0,2673.8,71.5,24.8,0.0,7.83
2021-06-07,Itaguai,6,2428.0,2673.8,23.3,15.2,0.0,4.1
2021-06-07,Port Hedland,6,2428.0,2673.8,18.1,14.6,0.0,3.04
2021-06-07,Dampier,6,2428.0,2673.8,0.6,22.3,0.0,2.74
2021-06-07,Saldanha Bay,6,2428.0,2673.8,127.5,32.4,0.18,5.76
2021-06-07,Taboneo,6,2428.0,2673.8,415.6,23.8,0.0,16.75
2021-06-07,Kamsar,6,2428.0,2673.8,273.6,18.8,0.0,16.99
2021-06-07,Vancouver,6,2428.0,2673.8,101.7,10.5,0.02,7.44
2021-06-07,Zhangjiagang,6,2428.0,2673.8,254.4,12.9,0.16,10.56
2021-06-07,Nantong,6,2428.0,2673.8,235.4,17.7,0.15,8.3
2021-06-07,Nanjing,6,2428.0,2673.8,69.1,9.7,0.17,4.75
2021-06-07,Jiangyin,6,2428.0,2673.8,41.0,27.9,0.16,4.37
2021-06-07,Caofeidian,6,2428.0,2673.8,197.9,19.0,0.15,7.81
2021-06-07,Tianjin,6,2428.0,2673.8,9.6,11.1,0.14,3.02
2021-06-07,Jingtang,6,2428.0,2673.8,243.1,14.4,0.15,4.91
2021-06-07,Qinhuangdao,6,2428.0,2673.8,129.3,14.5,0.15,3.44
2021-06-07,Dalian,6,2428.0,2673.8,40.1,16.8,0.22,3.12
2021-06-07,Yingkou,6,2428.0,2673.8,27.6,21.1,0.14,2.92
2021-06-07,Qingdao,6,2428.0,2673.8,104.9,10.9,0.14,4.8
2021-06-07,Rizhao,6,2428.0,2673.8,62.6,23.1,0.14,3.7
2021-06-07,Lianyungang,6,2428.0,2673.8,60.1,17.5,0.14,3.65
2021-06-07,Ningbo,6,2428.0,2673.8,177.6,28.0,0.07,7.26
2021-06-07,Zhoushan,6,2428.0,2673.8,267.0,36.8,0.07,11.97
2021-06-07,Fangcheng,6,2428.0,2673.8,639.4,11.5,0.0,17.51
2021-06-07,Zhanjiang,6,2428.0,2673.8,395.9,19.5,0.06,17.74
2021-06-07,Guangzhou,6,2428.0,2673.8,80.1,13.9,0.0,7.65
2021-06-07,Krishnapatnam,6,2428.0,2673.8,37.1,25.0,0.0,5.67
2021-06-07,Mangalore,6,2428.0,2673.8,774.4,28.7,0.0,17.32
2021-06-07,Gwangyang,6,2428.0,2673.8,39.7,15.6,0.0,2.02
2021-06-07,Teluk Rubiah,6,2428.0,2673.8,8.5,19.3,0.0,1.59
2021-06-08,Ponta da Madeira,6,2420.0,2682.2,92.0,14.7,0.0,12.03
2021-06-08,Tubarao,6,2420.0,2682.2,162.6,9.7,0.0,14.55
2021-06-08,Itaguai,6,2420.0,2682.2,87.5,6.7,0.0,11.62
2021-06-08,Port Hedland,6,2420.0,2682.2,32.4,10.9,0.0,3.23
2021-06-08,Dampier,6,2420.0,2682.2,29.2,7.8,0.0,2.29
2021-06-08,Saldanha Bay,6,2420.0,2682.2,73.3,15.3,0.18,4.16
2021-06-08,Taboneo,6,2420.0,2682.2,38.7,17.8,0.0,5.51
2021-06-08,Kamsar,6,2420.0,2682.2,273.5,10.9,0.0,16.89
2021-06-08,Vancouver,6,2420.0,2682.2,117.4,12.4,0.02,8.23
2021-06-08,Zhangjiagang,6,2420.0,2682.2,166.5,8.2,0.16,7.35
2021-06-08,Nantong,6,2420.0,2682.2,204.5,14.3,0.15,7.67
2021-06-08,Nanjing,6,2420.0,2682.2,43.1,25.0,0.17,4.26
2021-06-08,Jiangyin,6,2420.0,2682.2,35.1,12.3,0.16,3.56
2021-06-08,Caofeidian,6,2420.0,2682.2,79.5,13.7,0.15,3.43
2021-06-08,Tianjin,6,2420.0,2682.2,21.8,27.1,0.14,2.92
2021-06-08,Jingtang,6,2420.0,2682.2,278.1,31.3,0.15,4.54
2021-06-08,Qinhuangdao,6,2420.0,2682.2,18.8,24.2,0.15,3.51
2021-06-08,Dalian,6,2420.0,2682.2,316.5,25.3,0.22,5.03
2021-06-08,Yingkou,6,2420.0,2682.2,46.0,13.8,0.14,2.99
2021-06-08,Qingdao,6,2420.0,2682.2,208.4,14.7,0.14,5.56
2021-06-08,Rizhao,6,2420.0,2682.2,30.4,22.7,0.14,3.23
2021-06-08,Lianyungang,6,2420.0,2682.2,292.5,13.6,0.14,7.44
2021-06-08,Ningbo,6,2420.0,2682.2,116.4,16.9,0.07,6.23
2021-06-08,Zhoushan,6,2420.0,2682.2,289.9,27.7,0.07,12.62
2021-06-08,Fangcheng,6,2420.0,2682.2,548.7,28.2,0.0,18.09
2021-06-08,Zhanjiang,6,2420.0,2682.2,83.1,21.2,0.06,7.2
2021-06-08,Guangzhou,6,2420.0,2682.2,553.4,36.0,0.0,19.42
2021-06-08,Krishnapatnam,6,2420.0,2682.2,253.7,23.7,0.0,17.68
2021-06-08,Mangalore,6,2420.0,2682.2,382.7,29.5,0.0,17.02
2021-06-08,Gwangyang,6,2420.0,2682.2,58.0,20.0,0.0,2.95
2021-06-08,Teluk Rubiah,6,2420.0,2682.2,17.4,18.7,0.0,2.24
2021-06-09,Ponta da Madeira,6,2481.0,2691.2,136.0,22.9,0.0,17.08
2021-06-09,Tubarao,6,2481.0,2691.2,167.0,20.3,0.0,16.52
2021-06-09,Itaguai,6,2481.0,2691.2,49.9,13.3,0.0,6.91
2021-06-09,Port Hedland,6,2481.0,2691.2,9.7,16.3,0.0,2.94
2021-06-09,Dampier,6,2481.0,2691.2,29.0,12.3,0.0,2.51
2021-06-09,Saldanha Bay,6,2481.0,2691.2,19.6,15.6,0.18,2.35
2021-06-09,Taboneo,6,2481.0,2691.2,195.8,16.6,0.0,16.65
2021-06-09,Kamsar,6,2481.0,2691.2,659.1,15.3,0.0,17.23
2021-06-09,Vancouver,6,2481.0,2691.2,119.1,14.6,0.02,10.56
2021-06-09,Zhangjiagang,6,2481.0,2691.2,225.0,25.8,0.16,9.71
2021-06-09,Nantong,6,2481.0,2691.2,77.1,29.6,0.15,8.49
2021-06-09,Nanjing,6,2481.0,2691.2,185.5,12.0,0.17,11.93
2021-06-09,Jiangyin,6,2481.0,2691.2,200.3,26.4,0.16,8.39
2021-06-09,Caofeidian,6,2481.0,2691.2,103.9,14.1,0.15,4.02
2021-06-09,Tianjin,6,2481.0,2691.2,58.2,13.6,0.14,6.25
2021-06-09,Jingtang,6,2481.0,2691.2,217.1,12.2,0.15,4.17
2021-06-09,Qinhuangdao,6,2481.0,2691.2,145.3,10.4,0.15,3.84
2021-06-09,Dalian,6,2481.0,2691.2,16.3,25.7,0.22,3.41
2021-06-09,Yingkou,6,2481.0,2691.2,60.5,26.9,0.14,3.1
2021-06-09,Qingdao,6,2481.0,2691.2,105.4,19.6,0.14,4.59
2021-06-09,Rizhao,6,2481.0,2691.2,354.7,25.6,0.14,6.26
2021-06-09,Lianyungang,6,2481.0,2691.2,242.0,23.2,0.14,5.76
2021-06-09,Ningbo,6,2481.0,2691.2,246.3,13.2,0.07,11.39
2021-06-09,Zhoushan,6,2481.0,2691.2,88.2,13.2,0.07,5.38
2021-06-09,Fangcheng,6,2481.0,2691.2,133.4,27.2,0.0,10.1
2021-06-09,Zhanjiang,6,2481.0,2691.2,35.1,30.4,0.06,5.3
2021-06-09,Guangzhou,6,2481.0,2691.2,120.1,23.7,0.0,9.72
2021-06-09,Krishnapatnam,6,2481.0,2691.2,318.6,11.6,0.0,17.3
2021-06-09,Mangalore,6,2481.0,2691.2,2100.1,41.1,0.0,18.44
2021-06-09,Gwangyang,6,2481.0,2691.2,61.9,18.9,0.0,2.8
2021-06-09,Teluk Rubiah,6,2481.0,2691.2,31.6,14.7,0.0,2.59
2021-06-10,Ponta da Madeira,6,2669.0,2704.1,35.9,19.5,0.0,5.75
2021-06-10,Tubarao,6,2669.0,2704.1,164.7,18.1,0.0,16.83
2021-06-10,Itaguai,6,2669.0,2704.1,221.0,9.0,0.0,16.95
2021-06-10,Port Hedland,6,2669.0,2704.1,8.1,26.7,0.0,3.55
2021-06-10,Dampier,6,2669.0,2704.1,13.4,19.2,0.0,2.62
2021-06-10,Saldanha Bay,6,2669.0,2704.1,102.4,13.5,0.18,3.57
2021-06-10,Taboneo,6,2669.0,2704.1,338.9,16.0,0.0,17.08
2021-06-10,Kamsar,6,2669.0,2704.1,63.1,12.0,0.0,6.98
2021-06-10,Vancouver,6,2669.0,2704.1,68.4,6.8,0.02,6.5
2021-06-10,Zhangjiagang,6,2669.0,2704.1,82.8,14.1,0.16,8.3
2021-06-10,Nantong,6,2669.0,2704.1,153.5,13.8,0.15,6.72
2021-06-10,Nanjing,6,2669.0,2704.1,281.7,10.8,0.17,10.81
2021-06-10,Jiangyin,6,2669.0,2704.1,115.3,14.1,0.16,6.6
2021-06-10,Caofeidian,6,2669.0,2704.1,175.7,21.3,0.15,4.43
2021-06-10,Tianjin,6,2669.0,2704.1,116.6,15.7,0.14,3.63
2021-06-10,Jingtang,6,2669.0,2704.1,183.6,21.5,0.15,4.52
2021-06-10,Qinhuangdao,6,2669.0,2704.1,145.1,28.9,0.15,6.66
2021-06-10,Dalian,6,2669.0,2704.1,197.7,16.3,0.22,3.83
2021-06-10,Yingkou,6,2669.0,2704.1,300.1,15.4,0.14,4.36
2021-06-10,Qingdao,6,2669.0,2704.1,95.4,28.8,0.14,4.95
2021-06-10,Rizhao,6,2669.0,2704.1,170.2,12.5,0.14,4.91
2021-06-10,Lianyungang,6,2669.0,2704.1,66.1,11.5,0.14,3.7
2021-06-10,Ningbo,6,2669.0,2704.1,322.7,22.2,0.07,10.88
2021-06-10,Zhoushan,6,2669.0,2704.1,1.5,28.5,0.07,3.96
2021-06-10,Fangcheng,6,2669.0,2704.1,659.1,24.3,0.0,17.21
2021-06-10,Zhanjiang,6,2669.0,2704.1,389.8,20.1,0.06,18.02
2021-06-10,Guangzhou,6,2669.0,2704.1,330.8,20.8,0.0,18.0
2021-06-10,Krishnapatnam,6,2669.0,2704.1,209.2,25.8,0.0,17.25
2021-06-10,Mangalore,6,2669.0,2704.1,1447.4,34.1,0.0,18.51
2021-06-10,Gwangyang,6,2669.0,2704.1,107.9,23.6,0.0,3.05
2021-06-10,Teluk Rubiah,6,2669.0,2704.1,69.9,7.3,0.0,2.96
2021-06-11,Ponta da Madeira,6,2857.0,2720.3,185.8,16.3,0.0,17.36
2021-06-11,Tubarao,6,2857.0,2720.3,140.0,12.4,0.0,16.71
2021-06-11,Itaguai,6,2857.0,2720.3,108.8,10.0,0.0,12.95
2021-06-11,Port Hedland,6,2857.0,2720.3,17.1,22.7,0.0,3.19
2021-06-11,Dampier,6,2857.0,2720.3,19.6,20.1,0.0,2.63
2021-06-11,Saldanha Bay,6,2857.0,2720.3,45.6,27.3,0.18,3.28
2021-06-11,Taboneo,6,2857.0,2720.3,108.8,23.0,0.0,15.12
2021-06-11,Kamsar,6,2857.0,2720.3,540.3,19.5,0.0,16.6
2021-06-11,Vancouver,6,2857.0,2720.3,136.1,7.1,0.02,10.94
2021-06-11,Zhangjiagang,6,2857.0,2720.3,33.1,25.2,0.16,4.2
2021-06-11,Nantong,6,2857.0,2720.3,252.2,30.5,0.15,9.12
2021-06-11,Nanjing,6,2857.0,2720.3,303.2,13.7,0.17,10.53
2021-06-11,Jiangyin,6,2857.0,2720.3,244.4,30.9,0.16,12.0
2021-06-11,Caofeidian,6,2857.0,2720.3,21.5,12.4,0.15,3.46
2021-06-11,Tianjin,6,2857.0,2720.3,329.5,17.7,0.14,4.69
2021-06-11,Jingtang,6,2857.0,2720.3,274.7,27.2,0.15,4.72
2021-06-11,Qinhuangdao,6,2857.0,2720.3,337.7,20.5,0.15,4.56
2021-06-11,Dalian,6,2857.0,2720.3,103.3,19.0,0.22,3.79
2021-06-11,Yingkou,6,2857.0,2720.3,186.1,21.7,0.14,4.36
2021-06-11,Qingdao,6,2857.0,2720.3,66.6,14.8,0.14,4.37
2021-06-11,Rizhao,6,2857.0,2720.3,258.8,18.4,0.14,7.39
2021-06-11,Lianyungang,6,2857.0,2720.3,31.2,24.8,0.14,2.92
2021-06-11,Ningbo,6,2857.0,2720.3,425.7,29.3,0.07,13.19
2021-06-11,Zhoushan,6,2857.0,2720.3,165.1,24.1,0.07,7.83
2021-06-11,Fangcheng,6,2857.0,2720.3,53.2,17.2,0.0,5.05
2021-06-11,Zhanjiang,6,2857.0,2720.3,93.8,23.1,0.06,7.65
2021-06-11,Guangzhou,6,2857.0,2720.3,216.4,36.6,0.0,14.07
2021-06-11,Krishnapatnam,6,2857.0,2720.3,267.3,24.1,0.0,16.85
2021-06-11,Mangalore,6,2857.0,2720.3,354.3,43.8,0.0,18.17
2021-06-11,Gwangyang,6,2857.0,2720.3,119.1,11.4,0.0,3.14
2021-06-11,Teluk Rubiah,6,2857.0,2720.3,93.0,16.5,0.0,3.63
2021-06-14,Ponta da Madeira,6,2944.0,2739.3,56.3,23.2,0.0,8.2
2021-06-14,Tubarao,6,2944.0,2739.3,89.4,22.7,0.0,10.84
2021-06-14,Itaguai,6,2944.0,2739.3,155.9,12.5,0.0,16.81
2021-06-14,Port Hedland,6,2944.0,2739.3,21.8,24.1,0.0,2.87
2021-06-14,Dampier,6,2944.0,2739.3,7.5,22.5,0.0,3.02
2021-06-14,Saldanha Bay,6,2944.0,2739.3,140.5,19.8,0.18,4.65
2021-06-14,Taboneo,6,2944.0,2739.3,340.8,21.6,0.0,16.78
2021-06-14,Kamsar,6,2944.0,2739.3,474.2,21.6,0.0,16.57
2021-06-14,Vancouver,6,2944.0,2739.3,132.6,10.7,0.02,11.91
2021-06-14,Zhangjiagang,6,2944.0,2739.3,278.1,24.0,0.16,9.84
2021-06-14,Nantong,6,2944.0,2739.3,288.8,31.4,0.15,12.17
2021-06-14,Nanjing,6,2944.0,2739.3,127.3,13.1,0.17,5.79
2021-06-14,Jiangyin,6,2944.0,2739.3,189.9,18.3,0.16,8.87
2021-06-14,Caofeidian,6,2944.0,2739.3,109.4,20.4,0.15,4.52
2021-06-14,Tianjin,6,2944.0,2739.3,58.8,12.4,0.14,3.02
2021-06-14,Jingtang,6,2944.0,2739.3,88.5,22.3,0.15,3.65
2021-06-14,Qinhuangdao,6,2944.0,2739.3,17.3,15.6,0.15,2.81
2021-06-14,Dalian,6,2944.0,2739.3,252.2,28.8,0.22,4.83
2021-06-14,Yingkou,6,2944.0,2739.3,153.7,10.5,0.14,4.3
2021-06-14,Qingdao,6,2944.0,2739.3,123.2,22.9,0.14,4.75
2021-06-14,Rizhao,6,2944.0,2739.3,136.1,24.5,0.14,4.84
2021-06-14,Lianyungang,6,2944.0,2739.3,237.3,18.5,0.14,5.65
2021-06-14,Ningbo,6,2944.0,2739.3,169.9,16.9,0.07,8.31
2021-06-14,Zhoushan,6,2944.0,2739.3,121.4,10.9,0.07,6.08
2021-06-14,Fangcheng,6,2944.0,2739.3,28.7,19.1,0.0,4.53
2021-06-14,Zhanjiang,6,2944.0,2739.3,427.4,36.8,0.06,20.32
2021-06-14,Guangzhou,6,2944.0,2739.3,113.9,44.4,0.0,11.4
2021-06-14,Krishnapatnam,6,2944.0,2739.3,200.1,22.8,0.0,16.89
2021-06-14,Mangalore,6,2944.0,2739.3,2048.0,25.9,0.0,17.34
2021-06-14,Gwangyang,6,2944.0,2739.3,116.5,10.0,0.0,3.52
2021-06-14,Teluk Rubiah,6,2944.0,2739.3,110.1,10.5,0.0,3.98
2021-06-15,Ponta da Madeira,6,3025.0,2760.2,229.2,14.9,0.0,17.36
2021-06-15,Tubarao,6,3025.0,2760.2,149.8,24.2,0.0,16.84
2021-06-15,Itaguai,6,3025.0,2760.2,40.2,17.2,0.0,5.54
2021-06-15,Port Hedland,6,3025.0,2760.2,20.1,9.5,0.0,3.4
2021-06-15,Dampier,6,3025.0,2760.2,14.6,8.1,0.0,2.7
2021-06-15,Saldanha Bay,6,3025.0,2760.2,50.5,37.0,0.18,5.17
2021-06-15,Taboneo,6,3025.0,2760.2,290.8,12.4,0.0,16.8
2021-06-15,Kamsar,6,3025.0,2760.2,503.0,17.7,0.0,16.92
2021-06-15,Vancouver,6,3025.0,2760.2,93.3,8.8,0.02,7.29
2021-06-15,Zhangjiagang,6,3025.0,2760.2,364.0,27.8,0.16,11.73
2021-06-15,Nantong,6,3025.0,2760.2,181.2,21.2,0.15,12.02
2021-06-15,Nanjing,6,3025.0,2760.2,3.2,11.6,0.17,6.15
2021-06-15,Jiangyin,6,3025.0,2760.2,349.9,13.3,0.16,11.07
2021-06-15,Caofeidian,6,3025.0,2760.2,42.9,15.7,0.15,4.05
2021-06-15,Tianjin,6,3025.0,2760.2,206.3,15.3,0.14,3.97
2021-06-15,Jingtang,6,3025.0,2760.2,137.3,25.3,0.15,4.7
2021-06-15,Qinhuangdao,6,3025.0,2760.2,218.5,26.6,0.15,5.01
2021-06-15,Dalian,6,3025.0,2760.2,66.0,19.0,0.22,3.31
2021-06-15,Yingkou,6,3025.0,2760.2,68.0,9.0,0.14,3.43
2021-06-15,Qingdao,6,3025.0,2760.2,248.2,25.5,0.14,15.88
2021-06-15,Rizhao,6,3025.0,2760.2,288.0,17.2,0.14,5.85
2021-06-15,Lianyungang,6,3025.0,2760.2,280.6,22.1,0.14,5.6
2021-06-15,Ningbo,6,3025.0,2760.2,82.7,26.6,0.07,7.4
2021-06-15,Zhoushan,6,3025.0,2760.2,347.0,20.6,0.07,13.3
2021-06-15,Fangcheng,6,3025.0,2760.2,257.9,26.0,0.0,13.99
2021-06-15,Zhanjiang,6,3025.0,2760.2,412.6,14.8,0.06,17.69
2021-06-15,Guangzhou,6,3025.0,2760.2,465.5,40.7,0.0,18.65
2021-06-15,Krishnapatnam,6,3025.0,2760.2,12.7,10.9,0.0,3.1
2021-06-15,Mangalore,6,3025.0,2760.2,786.7,18.7,0.0,16.88
2021-06-15,Gwangyang,6,3025.0,2760.2,3.2,17.7,0.0,2.33
2021-06-15,Teluk Rubiah,6,3025.0,2760.2,5.9,10.6,0.0,2.13
2021-06-16,Ponta da Madeira,6,3176.0,2783.1,235.7,14.2,0.0,17.72
2021-06-16,Tubarao,6,3176.0,2783.1,63.4,20.2,0.0,7.69
2021-06-16,Itaguai,6,3176.0,2783.1,138.2,7.4,0.0,14.6
2021-06-16,Port Hedland,6,3176.0,2783.1,20.4,17.8,0.0,3.66
2021-06-16,Dampier,6,3176.0,2783.1,23.9,13.7,0.0,2.37
2021-06-16,Saldanha Bay,6,3176.0,2783.1,112.5,26.7,0.18,4.74
2021-06-16,Taboneo,6,3176.0,2783.1,406.1,19.1,0.0,16.78
2021-06-16,Kamsar,6,3176.0,2783.1,616.2,11.0,0.0,16.66
2021-06-16,Vancouver,6,3176.0,2783.1,142.4,15.2,0.02,12.08
2021-06-16,Zhangjiagang,6,3176.0,2783.1,176.9,23.8,0.16,8.16
2021-06-16,Nantong,6,3176.0,2783.1,40.1,10.9,0.15,4.27
2021-06-16,Nanjing,6,3176.0,2783.1,7.0,21.6,0.17,3.15
2021-06-16,Jiangyin,6,3176.0,2783.1,16.6,10.0,0.16,3.25
2021-06-16,Caofeidian,6,3176.0,2783.1,186.1,22.0,0.15,5.08
2021-06-16,Tianjin,6,3176.0,2783.1,134.6,9.7,0.14,3.92
2021-06-16,Jingtang,6,3176.0,2783.1,116.4,22.8,0.15,7.16
2021-06-16,Qinhuangdao,6,3176.0,2783.1,18.3,29.4,0.15,3.43
2021-06-16,Dalian,6,3176.0,2783.1,60.1,23.8,0.22,6.34
2021-06-16,Yingkou,6,3176.0,2783.1,331.3,17.5,0.14,4.63
2021-06-16,Qingdao,6,3176.0,2783.1,89.7,14.9,0.14,4.93
2021-06-16,Rizhao,6,3176.0,2783.1,78.6,23.6,0.14,3.94
2021-06-16,Lianyungang,6,3176.0,2783.1,199.8,14.0,0.14,4.69
2021-06-16,Ningbo,6,3176.0,2783.1,16.3,24.4,0.07,4.88
2021-06-16,Zhoushan,6,3176.0,2783.1,60.7,26.6,0.07,5.48
2021-06-16,Fangcheng,6,3176.0,2783.1,213.1,14.2,0.0,12.97
2021-06-16,Zhanjiang,6,3176.0,2783.1,85.6,22.5,0.06,7.01
2021-06-16,Guangzhou,6,3176.0,2783.1,719.4,27.9,0.0,18.5
2021-06-16,Krishnapatnam,6,3176.0,2783.1,146.9,12.4,0.0,17.09
2021-06-16,Mangalore,6,3176.0,2783.1,1050.6,29.6,0.0,17.48
2021-06-16,Gwangyang,6,3176.0,2783.1,124.5,13.3,0.0,2.87
2021-06-16,Teluk Rubiah,6,3176.0,2783.1,24.4,22.7,0.0,2.41
2021-06-17,Ponta da Madeira,6,3267.0,2808.2,185.6,12.5,0.0,17.28
2021-06-17,Tubarao,6,3267.0,2808.2,102.0,18.9,0.0,9.8
2021-06-17,Itaguai,6,3267.0,2808.2,3.2,17.6,0.0,2.41
2021-06-17,Port Hedland,6,3267.0,2808.2,27.0,20.0,0.0,3.05
2021-06-17,Dampier,6,3267.0,2808.2,24.9,16.3,0.0,2.59
2021-06-17,Saldanha Bay,6,3267.0,2808.2,161.4,24.6,0.18,5.33
2021-06-17,Taboneo,6,3267.0,2808.2,247.5,13.2,0.0,16.85
2021-06-17,Kamsar,6,3267.0,2808.2,687.4,18.6,0.0,16.64
2021-06-17,Vancouver,6,3267.0,2808.2,126.8,9.1,0.02,10.02
2021-06-17,Zhangjiagang,6,3267.0,2808.2,91.2,15.0,0.16,6.46
2021-06-17,Nantong,6,3267.0,2808.2,80.9,24.5,0.15,5.76
2021-06-17,Nanjing,6,3267.0,2808.2,211.4,10.3,0.17,11.89
2021-06-17,Jiangyin,6,3267.0,2808.2,276.8,23.1,0.16,10.87
2021-06-17,Caofeidian,6,3267.0,2808.2,266.8,25.1,0.15,4.93
2021-06-17,Tianjin,6,3267.0,2808.2,93.2,24.4,0.14,3.75
2021-06-17,Jingtang,6,3267.0,2808.2,52.9,22.7,0.15,3.97
2021-06-17,Qinhuangdao,6,3267.0,2808.2,145.4,16.3,0.15,3.49
2021-06-17,Dalian,6,3267.0,2808.2,173.4,34.7,0.22,7.12
2021-06-17,Yingkou,6,3267.0,2808.2,28.9,13.8,0.14,6.22
2021-06-17,Qingdao,6,3267.0,2808.2,258.9,10.9,0.14,6.81
2021-06-17,Rizhao,6,3267.0,2808.2,37.7,12.4,0.14,3.33
2021-06-17,Lianyungang,6,3267.0,2808.2,51.2,11.4,0.14,3.82
2021-06-17,Ningbo,6,3267.0,2808.2,248.8,36.7,0.07,10.07
2021-06-17,Zhoushan,6,3267.0,2808.2,199.8,25.4,0.07,8.86
2021-06-17,Fangcheng,6,3267.0,2808.2,4.7,25.7,0.0,3.36
2021-06-17,Zhanjiang,6,3267.0,2808.2,213.3,36.8,0.06,15.31
2021-06-17,Guangzhou,6,3267.0,2808.2,365.1,13.7,0.0,17.92
2021-06-17,Krishnapatnam,6,3267.0,2808.2,125.8,23.3,0.0,13.86
2021-06-17,Mangalore,6,3267.0,2808.2,205.0,43.2,0.0,18.12
2021-06-17,Gwangyang,6,3267.0,2808.2,96.7,20.2,0.0,3.05
2021-06-17,Teluk Rubiah,6,3267.0,2808.2,28.4,18.5,0.0,2.63
2021-06-18,Ponta da Madeira,6,3218.0,2831.3,57.7,14.2,0.0,8.19
2021-06-18,Tubarao,6,3218.0,2831.3,53.6,26.0,0.0,8.39
2021-06-18,Itaguai,6,3218.0,2831.3,94.0,16.8,0.0,10.54
2021-06-18,Port Hedland,6,3218.0,2831.3,9.7,14.7,0.0,3.29
2021-06-18,Dampier,6,3218.0,2831.3,24.9,10.1,0.0,2.96
2021-06-18,Saldanha Bay,6,3218.0,2831.3,109.2,22.5,0.18,3.82
2021-06-18,Taboneo,6,3218.0,2831.3,433.9,12.4,0.0,16.83
2021-06-18,Kamsar,6,3218.0,2831.3,317.7,25.5,0.0,16.83
2021-06-18,Vancouver,6,3218.0,2831.3,9.9,16.0,0.02,2.93
2021-06-18,Zhangjiagang,6,3218.0,2831.3,261.8,10.7,0.16,9.82
2021-06-18,Nantong,6,3218.0,2831.3,128.5,10.4,0.15,9.63
2021-06-18,Nanjing,6,3218.0,2831.3,105.2,9.3,0.17,5.46
2021-06-18,Jiangyin,6,3218.0,2831.3,63.6,17.0,0.16,4.52
2021-06-18,Caofeidian,6,3218.0,2831.3,169.8,14.0,0.15,4.49
2021-06-18,Tianjin,6,3218.0,2831.3,244.6,14.1,0.14,4.96
2021-06-18,Jingtang,6,3218.0,2831.3,104.6,19.3,0.15,7.07
2021-06-18,Qinhuangdao,6,3218.0,2831.3,31.2,12.4,0.15,3.08
2021-06-18,Dalian,6,3218.0,2831.3,53.8,23.0,0.22,6.19
2021-06-18,Yingkou,6,3218.0,2831.3,64.0,20.1,0.14,3.49
2021-06-18,Qingdao,6,3218.0,2831.3,239.9,23.3,0.14,6.28
2021-06-18,Rizhao,6,3218.0,2831.3,25.4,9.8,0.14,3.6
2021-06-18,Lianyungang,6,3218.0,2831.3,150.1,18.3,0.14,4.63
2021-06-18,Ningbo,6,3218.0,2831.3,77.0,25.2,0.07,6.05
2021-06-18,Zhoushan,6,3218.0,2831.3,404.0,11.6,0.07,12.91
2021-06-18,Fangcheng,6,3218.0,2831.3,67.3,39.7,0.0,7.44
2021-06-18,Zhanjiang,6,3218.0,2831.3,170.3,27.1,0.06,12.1
2021-06-18,Guangzhou,6,3218.0,2831.3,440.7,18.4,0.0,18.28
2021-06-18,Krishnapatnam,6,3218.0,2831.3,208.8,26.7,0.0,17.27
